sampling,period,time
48209.5,1360.4959,1990.872
48210.5,1360.2409,1990.8747
48211.5,1360.0056,1990.8775
48212.5,1359.8757,1990.8802
48213.5,1359.7439,1990.883
48214.5,1359.7189,1990.8857
48215.5,1359.8177,1990.8884
48216.5,1360.0077,1990.8912
48217.5,1360.2437,1990.8939
48218.5,1360.4772,1990.8966
48219.5,1360.7098,1990.8994
48220.5,1360.9143,1990.9021
48221.5,1361.0883,1990.9049
48222.5,1361.2214,1990.9076
48223.5,1361.3245,1990.9103
48224.5,1361.3924,1990.9131
48225.5,1361.4609,1990.9158
48226.5,1361.5145,1990.9185
48227.5,1361.5498,1990.9213
48228.5,1361.5692,1990.924
48229.5,1361.5695,1990.9268
48230.5,1361.5693,1990.9295
48231.5,1361.57,1990.9322
48232.5,1361.5804,1990.935
48233.5,1361.5977,1990.9377
48234.5,1361.6092,1990.9405
48235.5,1361.5394,1990.9432
48236.5,1361.4704,1990.9459
48237.5,1361.2872,1990.9487
48238.5,1361.067,1990.9514
48239.5,1360.8474,1990.9541
48240.5,1360.6647,1990.9569
48241.5,1360.5937,1990.9596
48242.5,1360.5219,1990.9624
48243.5,1360.5846,1990.9651
48244.5,1360.7204,1990.9678
48245.5,1360.872,1990.9706
48246.5,1361.0176,1990.9733
48247.5,1361.1194,1990.976
48248.5,1361.2214,1990.9788
48249.5,1361.3078,1990.9815
48250.5,1361.4048,1990.9843
48251.5,1361.5173,1990.987
48252.5,1361.6298,1990.9897
48253.5,1361.7281,1990.9925
48254.5,1361.8274,1990.9952
48255.5,1361.9043,1990.9979
48256.5,1361.9332,1991.0007
48257.5,1361.9235,1991.0034
48258.5,1361.8967,1991.0062
48259.5,1361.8479,1991.0089
48260.5,1361.8003,1991.0116
48261.5,1361.7397,1991.0144
48262.5,1361.6389,1991.0171
48263.5,1361.5059,1991.0198
48264.5,1361.3472,1991.0226
48265.5,1361.1727,1991.0253
48266.5,1360.9984,1991.0281
48267.5,1360.8238,1991.0308
48268.5,1360.6838,1991.0335
48269.5,1360.5726,1991.0363
48270.5,1360.4845,1991.039
48271.5,1360.4651,1991.0418
48272.5,1360.4448,1991.0445
48273.5,1360.4836,1991.0472
48274.5,1360.5261,1991.05
48275.5,1360.5449,1991.0527
48276.5,1360.516,1991.0554
48277.5,1360.4231,1991.0582
48278.5,1360.3291,1991.0609
48279.5,1360.1788,1991.0637
48280.5,1360.0192,1991.0664
48281.5,1359.853,1991.0691
48282.5,1359.7503,1991.0719
48283.5,1359.6456,1991.0746
48284.5,1359.5872,1991.0773
48285.5,1359.6133,1991.0801
48286.5,1359.7346,1991.0828
48287.5,1359.9517,1991.0856
48288.5,1360.2249,1991.0883
48289.5,1360.4969,1991.091
48290.5,1360.7758,1991.0938
48291.5,1361.0162,1991.0965
48292.5,1361.2059,1991.0992
48293.5,1361.3223,1991.102
48294.5,1361.3706,1991.1047
48295.5,1361.4193,1991.1075
48296.5,1361.4388,1991.1102
48297.5,1361.4748,1991.1129
48298.5,1361.5307,1991.1157
48299.5,1361.5761,1991.1184
48300.5,1361.6178,1991.1211
48301.5,1361.6603,1991.1239
48302.5,1361.6704,1991.1266
48303.5,1361.6422,1991.1294
48304.5,1361.5827,1991.1321
48305.5,1361.4947,1991.1348
48306.5,1361.4155,1991.1376
48307.5,1361.3368,1991.1403
48308.5,1361.2686,1991.1431
48309.5,1361.2364,1991.1458
48310.5,1361.2456,1991.1485
48311.5,1361.3024,1991.1513
48312.5,1361.3888,1991.154
48313.5,1361.4758,1991.1567
48314.5,1361.5901,1991.1595
48315.5,1361.6939,1991.1622
48316.5,1361.7765,1991.165
48317.5,1361.835,1991.1677
48318.5,1361.8653,1991.1704
48319.5,1361.8967,1991.1732
48320.5,1361.8981,1991.1759
48321.5,1361.8674,1991.1786
48322.5,1361.8079,1991.1814
48323.5,1361.7215,1991.1841
48324.5,1361.6541,1991.1869
48325.5,1361.5876,1991.1896
48326.5,1361.5545,1991.1923
48327.5,1361.5366,1991.1951
48328.5,1361.5353,1991.1978
48329.5,1361.5427,1991.2005
48330.5,1361.515,1991.2033
48331.5,1361.4881,1991.206
48332.5,1361.408,1991.2088
48333.5,1361.2922,1991.2115
48334.5,1361.1564,1991.2142
48335.5,1361.0367,1991.217
48336.5,1360.917,1991.2197
48337.5,1360.8031,1991.2225
48338.5,1360.757,1991.2252
48339.5,1360.789,1991.2279
48340.5,1360.9013,1991.2307
48341.5,1361.0768,1991.2334
48342.5,1361.2522,1991.2361
48343.5,1361.4355,1991.2389
48344.5,1361.5744,1991.2416
48345.5,1361.684,1991.2444
48346.5,1361.7818,1991.2471
48347.5,1361.898,1991.2498
48348.5,1362.0155,1991.2526
48349.5,1362.167,1991.2553
48350.5,1362.332,1991.258
48351.5,1362.4961,1991.2608
48352.5,1362.6555,1991.2635
48353.5,1362.7299,1991.2663
48354.5,1362.8069,1991.269
48355.5,1362.8163,1991.2717
48356.5,1362.7766,1991.2745
48357.5,1362.7095,1991.2772
48358.5,1362.6365,1991.2799
48359.5,1362.5568,1991.2827
48360.5,1362.4794,1991.2854
48361.5,1362.408,1991.2882
48362.5,1362.3491,1991.2909
48363.5,1362.3164,1991.2936
48364.5,1362.2966,1991.2964
48365.5,1362.2645,1991.2991
48366.5,1362.2343,1991.3018
48367.5,1362.1952,1991.3046
48368.5,1362.1384,1991.3073
48369.5,1362.0727,1991.3101
48370.5,1361.9991,1991.3128
48371.5,1361.9062,1991.3155
48372.5,1361.8145,1991.3183
48373.5,1361.7337,1991.321
48374.5,1361.6734,1991.3238
48375.5,1361.628,1991.3265
48376.5,1361.5948,1991.3292
48377.5,1361.542,1991.332
48378.5,1361.49,1991.3347
48379.5,1361.4031,1991.3374
48380.5,1361.2899,1991.3402
48381.5,1361.1602,1991.3429
48382.5,1361.0796,1991.3457
48383.5,1360.9989,1991.3484
48384.5,1360.9922,1991.3511
48385.5,1361.0273,1991.3539
48386.5,1361.0647,1991.3566
48387.5,1361.1057,1991.3593
48388.5,1361.171,1991.3621
48389.5,1361.2366,1991.3648
48390.5,1361.331,1991.3676
48391.5,1361.4261,1991.3703
48392.5,1361.5036,1991.373
48393.5,1361.5473,1991.3758
48394.5,1361.5389,1991.3785
48395.5,1361.5312,1991.3812
48396.5,1361.5038,1991.384
48397.5,1361.4394,1991.3867
48398.5,1361.3467,1991.3895
48399.5,1361.2318,1991.3922
48400.5,1361.1024,1991.3949
48401.5,1360.9731,1991.3977
48402.5,1360.8763,1991.4004
48403.5,1360.8228,1991.4031
48404.5,1360.803,1991.4059
48405.5,1360.8067,1991.4086
48406.5,1360.8141,1991.4114
48407.5,1360.8211,1991.4141
48408.5,1360.8242,1991.4168
48409.5,1360.8114,1991.4196
48410.5,1360.7641,1991.4223
48411.5,1360.6889,1991.4251
48412.5,1360.6194,1991.4278
48413.5,1360.5491,1991.4305
48414.5,1360.4845,1991.4333
48415.5,1360.4727,1991.436
48416.5,1360.5268,1991.4387
48417.5,1360.6486,1991.4415
48418.5,1360.8206,1991.4442
48419.5,1360.9922,1991.447
48420.5,1361.156,1991.4497
48421.5,1361.282,1991.4524
48422.5,1361.3724,1991.4552
48423.5,1361.4506,1991.4579
48424.5,1361.5121,1991.4606
48425.5,1361.5744,1991.4634
48426.5,1361.6311,1991.4661
48427.5,1361.6983,1991.4689
48428.5,1361.7703,1991.4716
48429.5,1361.8452,1991.4743
48430.5,1361.8831,1991.4771
48431.5,1361.9221,1991.4798
48432.5,1361.9031,1991.4825
48433.5,1361.8802,1991.4853
48434.5,1361.8738,1991.488
48435.5,1361.9299,1991.4908
48436.5,1361.9873,1991.4935
48437.5,1362.0842,1991.4962
48438.5,1362.1793,1991.499
48439.5,1362.2537,1991.5017
48440.5,1362.2686,1991.5044
48441.5,1362.2484,1991.5072
48442.5,1362.23,1991.5099
48443.5,1362.2033,1991.5127
48444.5,1362.1782,1991.5154
48445.5,1362.143,1991.5181
48446.5,1362.0844,1991.5209
48447.5,1362.0236,1991.5236
48448.5,1361.9644,1991.5264
48449.5,1361.9131,1991.5291
48450.5,1361.8821,1991.5318
48451.5,1361.8765,1991.5346
48452.5,1361.8905,1991.5373
48453.5,1361.8888,1991.54
48454.5,1361.8883,1991.5428
48455.5,1361.8828,1991.5455
48456.5,1361.8495,1991.5483
48457.5,1361.7885,1991.551
48458.5,1361.7038,1991.5537
48459.5,1361.6397,1991.5565
48460.5,1361.5766,1991.5592
48461.5,1361.5708,1991.5619
48462.5,1361.6283,1991.5647
48463.5,1361.7441,1991.5674
48464.5,1361.8958,1991.5702
48465.5,1361.9923,1991.5729
48466.5,1362.0902,1991.5756
48467.5,1362.1247,1991.5784
48468.5,1362.1053,1991.5811
48469.5,1362.0615,1991.5838
48470.5,1362.0379,1991.5866
48471.5,1362.0357,1991.5893
48472.5,1362.0349,1991.5921
48473.5,1362.0581,1991.5948
48474.5,1362.0667,1991.5975
48475.5,1362.0432,1991.6003
48476.5,1361.9794,1991.603
48477.5,1361.8737,1991.6057
48478.5,1361.7692,1991.6085
48479.5,1361.6676,1991.6112
48480.5,1361.5548,1991.614
48481.5,1361.4366,1991.6167
48482.5,1361.3041,1991.6194
48483.5,1361.1719,1991.6222
48484.5,1361.032,1991.6249
48485.5,1360.921,1991.6277
48486.5,1360.8436,1991.6304
48487.5,1360.8441,1991.6331
48488.5,1360.9605,1991.6359
48489.5,1361.0767,1991.6386
48490.5,1361.2933,1991.6413
48491.5,1361.5034,1991.6441
48492.5,1361.6578,1991.6468
48493.5,1361.7393,1991.6496
48494.5,1361.729,1991.6523
48495.5,1361.7197,1991.655
48496.5,1361.6598,1991.6578
48497.5,1361.5983,1991.6605
48498.5,1361.5745,1991.6632
48499.5,1361.5835,1991.666
48500.5,1361.5929,1991.6687
48501.5,1361.6031,1991.6715
48502.5,1361.5939,1991.6742
48503.5,1361.5713,1991.6769
48504.5,1361.529,1991.6797
48505.5,1361.4886,1991.6824
48506.5,1361.4788,1991.6851
48507.5,1361.4697,1991.6879
48508.5,1361.5149,1991.6906
48509.5,1361.5887,1991.6934
48510.5,1361.674,1991.6961
48511.5,1361.7529,1991.6988
48512.5,1361.7903,1991.7016
48513.5,1361.8288,1991.7043
48514.5,1361.8474,1991.707
48515.5,1361.8637,1991.7098
48516.5,1361.8803,1991.7125
48517.5,1361.897,1991.7153
48518.5,1361.9018,1991.718
48519.5,1361.9078,1991.7207
48520.5,1361.9106,1991.7235
48521.5,1361.8873,1991.7262
48522.5,1361.8351,1991.729
48523.5,1361.7504,1991.7317
48524.5,1361.6361,1991.7344
48525.5,1361.5226,1991.7372
48526.5,1361.3879,1991.7399
48527.5,1361.2583,1991.7426
48528.5,1361.1506,1991.7454
48529.5,1361.0827,1991.7481
48530.5,1361.1025,1991.7509
48531.5,1361.1224,1991.7536
48532.5,1361.2447,1991.7563
48533.5,1361.3993,1991.7591
48534.5,1361.5686,1991.7618
48535.5,1361.6719,1991.7645
48536.5,1361.776,1991.7673
48537.5,1361.8396,1991.77
48538.5,1361.8665,1991.7728
48539.5,1361.8521,1991.7755
48540.5,1361.8077,1991.7782
48541.5,1361.7516,1991.781
48542.5,1361.6966,1991.7837
48543.5,1361.6624,1991.7864
48544.5,1361.6375,1991.7892
48545.5,1361.6308,1991.7919
48546.5,1361.6154,1991.7947
48547.5,1361.5537,1991.7974
48548.5,1361.4928,1991.8001
48549.5,1361.3946,1991.8029
48550.5,1361.2694,1991.8056
48551.5,1361.1113,1991.8084
48552.5,1360.9271,1991.8111
48553.5,1360.7842,1991.8138
48554.5,1360.6408,1991.8166
48555.5,1360.5566,1991.8193
48556.5,1360.5539,1991.822
48557.5,1360.6197,1991.8248
48558.5,1360.7508,1991.8275
48559.5,1360.9339,1991.8303
48560.5,1361.1169,1991.833
48561.5,1361.3165,1991.8357
48562.5,1361.4515,1991.8385
48563.5,1361.52,1991.8412
48564.5,1361.5466,1991.8439
48565.5,1361.5673,1991.8467
48566.5,1361.5888,1991.8494
48567.5,1361.5992,1991.8522
48568.5,1361.5975,1991.8549
48569.5,1361.5861,1991.8576
48570.5,1361.5597,1991.8604
48571.5,1361.5652,1991.8631
48572.5,1361.5714,1991.8658
48573.5,1361.6228,1991.8686
48574.5,1361.6761,1991.8713
48575.5,1361.7203,1991.8741
48576.5,1361.7548,1991.8768
48577.5,1361.7482,1991.8795
48578.5,1361.7427,1991.8823
48579.5,1361.7194,1991.885
48580.5,1361.6727,1991.8877
48581.5,1361.6066,1991.8905
48582.5,1361.5332,1991.8932
48583.5,1361.4604,1991.896
48584.5,1361.3876,1991.8987
48585.5,1361.3115,1991.9014
48586.5,1361.233,1991.9042
48587.5,1361.1698,1991.9069
48588.5,1361.1118,1991.9097
48589.5,1361.0539,1991.9124
48590.5,1361.0142,1991.9151
48591.5,1360.9685,1991.9179
48592.5,1360.9148,1991.9206
48593.5,1360.8572,1991.9233
48594.5,1360.7957,1991.9261
48595.5,1360.7338,1991.9288
48596.5,1360.6693,1991.9316
48597.5,1360.6133,1991.9343
48598.5,1360.5741,1991.937
48599.5,1360.5744,1991.9398
48600.5,1360.6166,1991.9425
48601.5,1360.658,1991.9452
48602.5,1360.746,1991.948
48603.5,1360.8497,1991.9507
48604.5,1360.9618,1991.9535
48605.5,1361.0911,1991.9562
48606.5,1361.1717,1991.9589
48607.5,1361.2524,1991.9617
48608.5,1361.2716,1991.9644
48609.5,1361.2347,1991.9671
48610.5,1361.1445,1991.9699
48611.5,1361.0403,1991.9726
48612.5,1360.9557,1991.9754
48613.5,1360.8709,1991.9781
48614.5,1360.781,1991.9808
48615.5,1360.7065,1991.9836
48616.5,1360.6567,1991.9863
48617.5,1360.6531,1991.989
48618.5,1360.7455,1991.9918
48619.5,1360.8374,1991.9945
48620.5,1360.9821,1991.9973
48621.5,1361.1004,1992
48622.5,1361.1743,1992.0027
48623.5,1361.1951,1992.0055
48624.5,1361.2035,1992.0082
48625.5,1361.2122,1992.011
48626.5,1361.2379,1992.0137
48627.5,1361.3032,1992.0164
48628.5,1361.4026,1992.0192
48629.5,1361.5204,1992.0219
48630.5,1361.6396,1992.0246
48631.5,1361.7597,1992.0274
48632.5,1361.8491,1992.0301
48633.5,1361.8961,1992.0329
48634.5,1361.9003,1992.0356
48635.5,1361.8669,1992.0383
48636.5,1361.8348,1992.0411
48637.5,1361.7787,1992.0438
48638.5,1361.7152,1992.0465
48639.5,1361.6485,1992.0493
48640.5,1361.5795,1992.052
48641.5,1361.5091,1992.0548
48642.5,1361.4393,1992.0575
48643.5,1361.369,1992.0602
48644.5,1361.2998,1992.063
48645.5,1361.2331,1992.0657
48646.5,1361.1689,1992.0684
48647.5,1361.1055,1992.0712
48648.5,1361.0422,1992.0739
48649.5,1361.0141,1992.0767
48650.5,1361.0247,1992.0794
48651.5,1361.0682,1992.0821
48652.5,1361.1406,1992.0849
48653.5,1361.1969,1992.0876
48654.5,1361.2535,1992.0903
48655.5,1361.339,1992.0931
48656.5,1361.414,1992.0958
48657.5,1361.4843,1992.0986
48658.5,1361.5343,1992.1013
48659.5,1361.5398,1992.104
48660.5,1361.5461,1992.1068
48661.5,1361.4954,1992.1095
48662.5,1361.4601,1992.1123
48663.5,1361.442,1992.115
48664.5,1361.44,1992.1177
48665.5,1361.4486,1992.1205
48666.5,1361.4578,1992.1232
48667.5,1361.4829,1992.1259
48668.5,1361.5058,1992.1287
48669.5,1361.5181,1992.1314
48670.5,1361.5055,1992.1342
48671.5,1361.4385,1992.1369
48672.5,1361.372,1992.1396
48673.5,1361.2519,1992.1424
48674.5,1361.1322,1992.1451
48675.5,1361.0371,1992.1478
48676.5,1360.9962,1992.1506
48677.5,1361.0475,1992.1533
48678.5,1361.0988,1992.1561
48679.5,1361.2206,1992.1588
48680.5,1361.37,1992.1615
48681.5,1361.5038,1992.1643
48682.5,1361.6094,1992.167
48683.5,1361.6533,1992.1697
48684.5,1361.6982,1992.1725
48685.5,1361.7048,1992.1752
48686.5,1361.7157,1992.178
48687.5,1361.7219,1992.1807
48688.5,1361.7259,1992.1834
48689.5,1361.7308,1992.1862
48690.5,1361.7459,1992.1889
48691.5,1361.7702,1992.1916
48692.5,1361.7876,1992.1944
48693.5,1361.791,1992.1971
48694.5,1361.8023,1992.1999
48695.5,1361.8148,1992.2026
48696.5,1361.8571,1992.2053
48697.5,1361.9067,1992.2081
48698.5,1361.9563,1992.2108
48699.5,1361.9869,1992.2136
48700.5,1361.9591,1992.2163
48701.5,1361.9327,1992.219
48702.5,1361.8595,1992.2218
48703.5,1361.7558,1992.2245
48704.5,1361.6031,1992.2272
48705.5,1361.3968,1992.23
48706.5,1361.1608,1992.2327
48707.5,1360.925,1992.2355
48708.5,1360.7121,1992.2382
48709.5,1360.5993,1992.2409
48710.5,1360.6642,1992.2437
48711.5,1360.8358,1992.2464
48712.5,1361.0268,1992.2491
48713.5,1361.2176,1992.2519
48714.5,1361.3275,1992.2546
48715.5,1361.3682,1992.2574
48716.5,1361.3814,1992.2601
48717.5,1361.3913,1992.2628
48718.5,1361.394,1992.2656
48719.5,1361.3971,1992.2683
48720.5,1361.4017,1992.271
48721.5,1361.4053,1992.2738
48722.5,1361.4119,1992.2765
48723.5,1361.4127,1992.2793
48724.5,1361.4056,1992.282
48725.5,1361.3991,1992.2847
48726.5,1361.3872,1992.2875
48727.5,1361.3728,1992.2902
48728.5,1361.3503,1992.293
48729.5,1361.3393,1992.2957
48730.5,1361.3365,1992.2984
48731.5,1361.3341,1992.3012
48732.5,1361.3282,1992.3039
48733.5,1361.31,1992.3066
48734.5,1361.3065,1992.3094
48735.5,1361.3153,1992.3121
48736.5,1361.3245,1992.3149
48737.5,1361.3372,1992.3176
48738.5,1361.3572,1992.3203
48739.5,1361.3492,1992.3231
48740.5,1361.3189,1992.3258
48741.5,1361.2933,1992.3285
48742.5,1361.2681,1992.3313
48743.5,1361.2527,1992.334
48744.5,1361.2571,1992.3368
48745.5,1361.2698,1992.3395
48746.5,1361.2761,1992.3422
48747.5,1361.3002,1992.345
48748.5,1361.3248,1992.3477
48749.5,1361.3591,1992.3504
48750.5,1361.4082,1992.3532
48751.5,1361.4793,1992.3559
48752.5,1361.5598,1992.3587
48753.5,1361.6273,1992.3614
48754.5,1361.6957,1992.3641
48755.5,1361.7429,1992.3669
48756.5,1361.778,1992.3696
48757.5,1361.797,1992.3723
48758.5,1361.797,1992.3751
48759.5,1361.736,1992.3778
48760.5,1361.676,1992.3806
48761.5,1361.5424,1992.3833
48762.5,1361.3925,1992.386
48763.5,1361.2698,1992.3888
48764.5,1361.1775,1992.3915
48765.5,1361.1346,1992.3943
48766.5,1361.0918,1992.397
48767.5,1361.0842,1992.3997
48768.5,1361.0858,1992.4025
48769.5,1361.0948,1992.4052
48770.5,1361.0925,1992.4079
48771.5,1361.0794,1992.4107
48772.5,1361.0663,1992.4134
48773.5,1361.0396,1992.4162
48774.5,1361.0192,1992.4189
48775.5,1361.0081,1992.4216
48776.5,1361.0041,1992.4244
48777.5,1361.0062,1992.4271
48778.5,1361.0083,1992.4298
48779.5,1361.0233,1992.4326
48780.5,1361.0604,1992.4353
48781.5,1361.1054,1992.4381
48782.5,1361.1695,1992.4408
48783.5,1361.2241,1992.4435
48784.5,1361.279,1992.4463
48785.5,1361.299,1992.449
48786.5,1361.2785,1992.4517
48787.5,1361.218,1992.4545
48788.5,1361.1938,1992.4572
48789.5,1361.1699,1992.46
48790.5,1361.1623,1992.4627
48791.5,1361.1612,1992.4654
48792.5,1361.1646,1992.4682
48793.5,1361.1701,1992.4709
48794.5,1361.1769,1992.4736
48795.5,1361.1839,1992.4764
48796.5,1361.1914,1992.4791
48797.5,1361.1997,1992.4819
48798.5,1361.208,1992.4846
48799.5,1361.2164,1992.4873
48800.5,1361.2253,1992.4901
48801.5,1361.2344,1992.4928
48802.5,1361.2434,1992.4956
48803.5,1361.2526,1992.4983
48804.5,1361.2619,1992.501
48805.5,1361.271,1992.5038
48806.5,1361.2799,1992.5065
48807.5,1361.289,1992.5092
48808.5,1361.2984,1992.512
48809.5,1361.308,1992.5147
48810.5,1361.3182,1992.5175
48811.5,1361.3279,1992.5202
48812.5,1361.3356,1992.5229
48813.5,1361.3436,1992.5257
48814.5,1361.3525,1992.5284
48815.5,1361.3604,1992.5311
48816.5,1361.365,1992.5339
48817.5,1361.3669,1992.5366
48818.5,1361.3634,1992.5394
48819.5,1361.3604,1992.5421
48820.5,1361.3563,1992.5448
48821.5,1361.3514,1992.5476
48822.5,1361.3453,1992.5503
48823.5,1361.3398,1992.553
48824.5,1361.3333,1992.5558
48825.5,1361.2567,1992.5585
48826.5,1361.2564,1992.5613
48827.5,1361.2531,1992.564
48828.5,1361.2476,1992.5667
48829.5,1361.2401,1992.5695
48830.5,1361.2322,1992.5722
48831.5,1361.2258,1992.5749
48832.5,1361.2217,1992.5777
48833.5,1361.2199,1992.5804
48834.5,1361.2194,1992.5832
48835.5,1361.2155,1992.5859
48836.5,1361.2096,1992.5886
48837.5,1361.198,1992.5914
48838.5,1361.1765,1992.5941
48839.5,1361.1465,1992.5969
48840.5,1361.1137,1992.5996
48841.5,1361.0809,1992.6023
48842.5,1361.0464,1992.6051
48843.5,1361.0053,1992.6078
48844.5,1360.9547,1992.6105
48845.5,1360.8954,1992.6133
48846.5,1360.8295,1992.616
48847.5,1360.7662,1992.6188
48848.5,1360.7078,1992.6215
48849.5,1360.6642,1992.6242
48850.5,1360.6426,1992.627
48851.5,1360.6491,1992.6297
48852.5,1360.6813,1992.6324
48853.5,1360.7411,1992.6352
48854.5,1360.8164,1992.6379
48855.5,1360.8991,1992.6407
48856.5,1360.9776,1992.6434
48857.5,1361.0465,1992.6461
48858.5,1361.1041,1992.6489
48859.5,1361.1518,1992.6516
48860.5,1361.1958,1992.6543
48861.5,1361.236,1992.6571
48862.5,1361.2737,1992.6598
48863.5,1361.3067,1992.6626
48864.5,1361.3348,1992.6653
48865.5,1361.3572,1992.668
48866.5,1361.3778,1992.6708
48867.5,1361.3945,1992.6735
48868.5,1361.4064,1992.6762
48869.5,1361.417,1992.679
48870.5,1361.4341,1992.6817
48871.5,1361.4738,1992.6845
48872.5,1361.5125,1992.6872
48873.5,1361.5437,1992.6899
48874.5,1361.5599,1992.6927
48875.5,1361.5634,1992.6954
48876.5,1361.5556,1992.6982
48877.5,1361.5425,1992.7009
48878.5,1361.5276,1992.7036
48879.5,1361.5106,1992.7064
48880.5,1361.4911,1992.7091
48881.5,1361.4759,1992.7118
48882.5,1361.4606,1992.7146
48883.5,1361.4308,1992.7173
48884.5,1361.3939,1992.7201
48885.5,1361.3463,1992.7228
48886.5,1361.3052,1992.7255
48887.5,1361.2721,1992.7283
48888.5,1361.242,1992.731
48889.5,1361.2119,1992.7337
48890.5,1361.1781,1992.7365
48891.5,1361.1385,1992.7392
48892.5,1361.1033,1992.742
48893.5,1361.085,1992.7447
48894.5,1361.075,1992.7474
48895.5,1361.0684,1992.7502
48896.5,1361.0655,1992.7529
48897.5,1361.0574,1992.7556
48898.5,1361.0415,1992.7584
48899.5,1361.0225,1992.7611
48900.5,1361.0036,1992.7639
48901.5,1360.9871,1992.7666
48902.5,1360.9765,1992.7693
48903.5,1360.9639,1992.7721
48904.5,1360.9481,1992.7748
48905.5,1360.9269,1992.7775
48906.5,1360.8946,1992.7803
48907.5,1360.8586,1992.783
48908.5,1360.8186,1992.7858
48909.5,1360.7746,1992.7885
48910.5,1360.7177,1992.7912
48911.5,1360.6537,1992.794
48912.5,1360.5789,1992.7967
48913.5,1360.5044,1992.7995
48914.5,1360.4361,1992.8022
48915.5,1360.3938,1992.8049
48916.5,1360.3842,1992.8077
48917.5,1360.3998,1992.8104
48918.5,1360.4238,1992.8131
48919.5,1360.4518,1992.8159
48920.5,1360.4837,1992.8186
48921.5,1360.5262,1992.8214
48922.5,1360.5868,1992.8241
48923.5,1360.6639,1992.8268
48924.5,1360.7505,1992.8296
48925.5,1360.8352,1992.8323
48926.5,1360.9063,1992.835
48927.5,1360.9572,1992.8378
48928.5,1360.986,1992.8405
48929.5,1360.9967,1992.8433
48930.5,1361.0014,1992.846
48931.5,1361.0032,1992.8487
48932.5,1361.0039,1992.8515
48933.5,1361.0075,1992.8542
48934.5,1361.0173,1992.8569
48935.5,1361.0521,1992.8597
48936.5,1361.093,1992.8624
48937.5,1361.1393,1992.8652
48938.5,1361.1783,1992.8679
48939.5,1361.2118,1992.8706
48940.5,1361.2392,1992.8734
48941.5,1361.2472,1992.8761
48942.5,1361.2435,1992.8789
48943.5,1361.2146,1992.8816
48944.5,1361.1727,1992.8843
48945.5,1361.131,1992.8871
48946.5,1361.0958,1992.8898
48947.5,1361.0705,1992.8925
48948.5,1361.0516,1992.8953
48949.5,1361.0485,1992.898
48950.5,1361.0474,1992.9008
48951.5,1361.037,1992.9035
48952.5,1361.0146,1992.9062
48953.5,1360.9865,1992.909
48954.5,1360.9625,1992.9117
48955.5,1360.9561,1992.9144
48956.5,1360.9666,1992.9172
48957.5,1360.9901,1992.9199
48958.5,1361.0146,1992.9227
48959.5,1361.0308,1992.9254
48960.5,1361.0463,1992.9281
48961.5,1361.0619,1992.9309
48962.5,1361.0808,1992.9336
48963.5,1361.0953,1992.9363
48964.5,1361.1013,1992.9391
48965.5,1361.0992,1992.9418
48966.5,1361.1039,1992.9446
48967.5,1361.1279,1992.9473
48968.5,1361.1833,1992.95
48969.5,1361.2596,1992.9528
48970.5,1361.345,1992.9555
48971.5,1361.4093,1992.9582
48972.5,1361.4629,1992.961
48973.5,1361.4956,1992.9637
48974.5,1361.5153,1992.9665
48975.5,1361.5302,1992.9692
48976.5,1361.5444,1992.9719
48977.5,1361.5483,1992.9747
48978.5,1361.5482,1992.9774
48979.5,1361.5329,1992.9802
48980.5,1361.5099,1992.9829
48981.5,1361.4858,1992.9856
48982.5,1361.4696,1992.9884
48983.5,1361.4521,1992.9911
48984.5,1361.4343,1992.9938
48985.5,1361.4118,1992.9966
48986.5,1361.3919,1992.9993
48987.5,1361.3693,1993.0021
48988.5,1361.3419,1993.0048
48989.5,1361.3141,1993.0075
48990.5,1361.286,1993.0103
48991.5,1361.2602,1993.013
48992.5,1361.2458,1993.0157
48993.5,1361.242,1993.0185
48994.5,1361.256,1993.0212
48995.5,1361.2717,1993.024
48996.5,1361.2923,1993.0267
