time,value
52704.5,4.9429
52705.5,4.9436
52706.5,2.8763
52707.5,3.2135
52708.5,5.9466
52709.5,5.1577
52710.5,2.302
52711.5,3.9935
52712.5,5.6024
52713.5,4.0925
52714.5,8.8809
52715.5,8.7338
52716.5,5.5141
52717.5,10.6604
52718.5,5.1787
52719.5,5.9755
52720.5,5.562
52721.5,8.6739
52722.5,7.1217
52723.5,8.7708
52724.5,8.1423
52725.5,3.9706
52726.5,0.6167
52727.5,1.0418
52728.5,3.9288
52729.5,5.3274
52730.5,7.1159
52732.5,8.2664
52733.5,8.7792
52734.5,4.6744
52735.5,3.8862
52736.5,3.7429
52737.5,3.7029
52738.5,5.2409
52739.5,5.8398
52740.5,4.2808
52741.5,4.0475
52742.5,4.5088
52743.5,6.4415
52744.5,4.6908
52745.5,7.4045
52746.5,12.4975
52747.5,5.8227
52748.5,4.4734
52749.5,7.0081
52750.5,7.517
52751.5,11.8458
52752.5,8.4202
52753.5,7.4073
52754.5,9.6529
52755.5,3.8169
52756.5,9.9349
52757.5,8.9437
52758.5,10.8452
52759.5,5.8766
52760.5,6.3975
52761.5,-0.8821
52762.5,10.3993
52763.5,6.6535
52764.5,7.3716
52765.5,5.7326
52766.5,8.5569
52767.5,11.3431
52768.5,8.2841
52769.5,5.6345
52770.5,5.2726
52771.5,9.1386
52772.5,7.9732
52774.5,4.6208
52775.5,8.0833
52776.5,11.0777
52777.5,7.1831
52778.5,4.9265
52779.5,5.2899
52780.5,4.0024
52781.5,7.9229
52782.5,6.5041
52783.5,8.0357
52784.5,5.8563
52785.5,5.0089
52786.5,6.389
52787.5,8.6313
52788.5,6.7999
52789.5,5.6539
52790.5,6.8135
52791.5,5.4
52792.5,6.0405
52793.5,7.4014
52794.5,2.8517
52795.5,5.7108
52796.5,3.4174
52797.5,4.8927
52798.5,4.8078
52799.5,4.7348
52800.5,9.9794
52801.5,5.5915
52802.5,4.398
52803.5,3.8758
52804.5,5.0192
52805.5,3.7651
52806.5,6.8152
52807.5,0.6463
52808.5,7.7593
52809.5,5.2997
52810.5,-0.8669
52811.5,3.0983
52812.5,4.9775
52813.5,9.9662
52814.5,2.983
52815.5,4.9424
52816.5,3.5916
52817.5,3.7025
52818.5,3.7138
52819.5,8.968
52820.5,4.5435
52821.5,0.8189
52822.5,6.5967
52823.5,6.6633
52824.5,7.773
52825.5,2.7108
52826.5,3.2531
52827.5,4.1958
52828.5,5.8702
52829.5,4.5009
52830.5,5.5009
52831.5,3.8404
52832.5,2.9023
52833.5,10.5634
52834.5,1.8975
52836.5,1.1918
52837.5,2.846
