timestamp,actual,predicted
2023.6496,1361.1959,1361.2279
2023.6523,1361.1964,1361.1969
2023.655,1361.2383,1361.2238
2023.6578,1361.3252,1361.2942
2023.6605,1361.439,1361.4147
2023.6632,1361.5555,1361.5471
2023.666,1361.6517,1361.6504
2023.6687,1361.7181,1361.7118
2023.6715,1361.7384,1361.7426
2023.6742,1361.7123,1361.723
2023.6769,1361.6902,1361.6625
2023.6797,1361.6732,1361.6553
2023.6824,1361.6698,1361.656
2023.6851,1361.6398,1361.6711
2023.6879,1361.6135,1361.6136
2023.6906,1361.5493,1361.5824
2023.6934,1361.5104,1361.4849
2023.6961,1361.5419,1361.4733
2023.6988,1361.6359,1361.5825
2023.7016,1361.7335,1361.7395
2023.7043,1361.7968,1361.8278
2023.707,1361.7986,1361.8291
2023.7098,1361.7612,1361.7594
2023.7125,1361.6423,1361.6936
2023.7153,1361.5271,1361.5178
2023.718,1361.4021,1361.4236
2023.7207,1361.2747,1361.3059
2023.7235,1361.1698,1361.1849
2023.7262,1361.175,1361.1046
2023.729,1361.1818,1361.2131
2023.7317,1361.3572,1361.2358
2023.7344,1361.5553,1361.5356
2023.7372,1361.7152,1361.7552
2023.7399,1361.7936,1361.8331
2023.7426,1361.8762,1361.8063
2023.7454,1361.874,1361.8885
2023.7481,1361.8575,1361.8358
2023.7509,1361.8428,1361.8241
2023.7536,1361.8628,1361.82
2023.7563,1361.8876,1361.8752
2023.7591,1361.9655,1361.908
2023.7618,1362.0396,1362.024
2023.7645,1362.032,1362.0869
2023.7673,1362.0299,1361.9955
2023.77,1361.9872,1361.9971
2023.7728,1361.9376,1361.9238
2023.7755,1361.8889,1361.8843
2023.7782,1361.8418,1361.8446
2023.781,1361.7994,1361.8004
2023.7837,1361.7667,1361.7649
2023.7864,1361.7505,1361.7401
2023.7892,1361.7566,1361.7396
2023.7919,1361.7585,1361.7665
2023.7947,1361.7645,1361.7615
2023.7974,1361.7385,1361.7655
2023.8001,1361.7041,1361.7064
2023.8029,1361.671,1361.6642
2023.8056,1361.6849,1361.6389
2023.8084,1361.7029,1361.7035
2023.8111,1361.7716,1361.73
2023.8138,1361.8638,1361.8344
2023.8166,1361.9667,1361.9382
2023.8193,1361.9791,1362.0377
2023.822,1361.9968,1361.9597
2023.8248,1361.8992,1361.9773
2023.8275,1361.7783,1361.783
2023.8303,1361.7369,1361.6571
2023.833,1361.8016,1361.7068
2023.8357,1361.871,1361.8845
2023.8385,1361.9452,1361.9595
2023.8412,1361.9432,1361.999
2023.8439,1361.8257,1361.9047
2023.8467,1361.7125,1361.6788
2023.8494,1361.6049,1361.5928
2023.8522,1361.5447,1361.5165
2023.8549,1361.541,1361.5247
2023.8576,1361.5587,1361.575
2023.8604,1361.5797,1361.5963
2023.8631,1361.577,1361.6016
2023.8658,1361.5627,1361.5638
2023.8686,1361.542,1361.5374
2023.8713,1361.5267,1361.5192
2023.8741,1361.5145,1361.5168
2023.8768,1361.5173,1361.5112
2023.8795,1361.5372,1361.5253
2023.8823,1361.5853,1361.5588
2023.885,1361.5894,1361.6301
2023.8877,1361.5968,1361.5902
2023.8905,1361.5234,1361.5896
2023.8932,1361.4254,1361.4434
2023.896,1361.354,1361.3234
2023.8987,1361.3694,1361.2946
2023.9014,1361.3872,1361.4095
2023.9042,1361.4913,1361.444
2023.9069,1361.6129,1361.5978
2023.9097,1361.7192,1361.7205
2023.9124,1361.7228,1361.7904
2023.9151,1361.7303,1361.6892
2023.9179,1361.625,1361.6969
2023.9206,1361.473,1361.5066
2023.9233,1361.2948,1361.3246
2023.9261,1361.119,1361.1392
2023.9288,1361.0984,1360.9808
2023.9316,1361.1635,1361.126
2023.9343,1361.227,1361.2974
2023.937,1361.2446,1361.3369
2023.9398,1361.2639,1361.2538
2023.9425,1361.2654,1361.2422
2023.9452,1361.2659,1361.2465
2023.948,1361.2722,1361.2698
2023.9507,1361.3408,1361.2922
2023.9535,1361.4119,1361.4116
2023.9562,1361.5889,1361.4852
2023.9589,1361.734,1361.7393
2023.9617,1361.7924,1361.8551
2023.9644,1361.7347,1361.8031
2023.9671,1361.6812,1361.6282
2023.9699,1361.5975,1361.5914
2023.9726,1361.5322,1361.5154
2023.9754,1361.4956,1361.4905
2023.9781,1361.5658,1361.4845
2023.9808,1361.6395,1361.644
2023.9836,1361.764,1361.7213
2023.9863,1361.8363,1361.8645
2023.989,1361.8583,1361.8754
2023.9918,1361.8031,1361.8362
2023.9945,1361.7522,1361.7179
2023.9973,1361.6843,1361.6853
2024.0,1361.6437,1361.6241
2024.0027,1361.613,1361.6195
2024.0055,1361.586,1361.6005
2024.0082,1361.5469,1361.5691
2024.011,1361.5146,1361.5137
2024.0137,1361.4983,1361.485
2024.0164,1361.5074,1361.489
2024.0192,1361.5194,1361.5262
2024.0219,1361.5491,1361.5402
2024.0246,1361.5757,1361.5762
2024.0274,1361.5917,1361.5947
2024.0301,1361.6005,1361.5969
2024.0329,1361.6129,1361.5989
2024.0356,1361.6423,1361.6165
2024.0383,1361.6813,1361.6653
2024.0411,1361.7089,1361.7141
2024.0438,1361.6838,1361.7261
2024.0465,1361.6626,1361.6454
2024.0493,1361.6029,1361.6255
2024.052,1361.5006,1361.5408
2024.0548,1361.3252,1361.4069
2024.0575,1361.2682,1361.167
2024.0602,1361.2131,1361.2272
2024.063,1361.3455,1361.2098
2024.0657,1361.5238,1361.5057
2024.0684,1361.6897,1361.7316
2024.0712,1361.787,1361.8276
2024.0739,1361.8889,1361.8221
2024.0767,1361.867,1361.9155
2024.0794,1361.7686,1361.8049
2024.0821,1361.6897,1361.6523
2024.0849,1361.615,1361.6082
2024.0876,1361.5719,1361.5552
2024.0903,1361.5082,1361.557
2024.0931,1361.4594,1361.47
2024.0958,1361.4222,1361.4202
2024.0986,1361.3878,1361.3945
2024.1013,1361.2716,1361.3667
2024.104,1361.0996,1361.1754
2024.1068,1361.0007,1360.9377
2024.1095,1361.052,1360.9169
2024.1123,1361.1042,1361.1455
2024.115,1361.2305,1361.2362
2024.1177,1361.3838,1361.3727
2024.1205,1361.6022,1361.5148
2024.1232,1361.7249,1361.7651
2024.1259,1361.8517,1361.806
2024.1287,1361.8274,1361.9113
2024.1314,1361.7246,1361.7572
2024.1342,1361.6107,1361.5868
2024.1369,1361.4081,1361.4893
2024.1396,1361.208,1361.2272
2024.1424,1360.9563,1361.0466
2024.1451,1360.7141,1360.7571
2024.1478,1360.5156,1360.5272
2024.1506,1360.4963,1360.3905
2024.1533,1360.4756,1360.5441
2024.1561,1360.6332,1360.5696
2024.1588,1360.8131,1360.8213
2024.1615,1361.0009,1361.0297
2024.1643,1361.1896,1361.1715
2024.167,1361.3785,1361.3286
2024.1697,1361.5398,1361.5045
2024.1725,1361.6912,1361.6456
2024.1752,1361.6385,1361.7866
2024.178,1361.5895,1361.5465
2024.1807,1361.49,1361.4935
2024.1834,1361.4841,1361.3774
