,Model Name,Train RMSE,Train MAE,Train MSE,Train R^2,Validation RMSE,Validation MAE,Validation MSE,Validation R^2,Test RMSE,Test MAE,Test MSE,Test R^2,Training Time (s),Learning Rate,Hidden Dim,Num Layers,Dropout,Window Size,Patience,Delta
BiLSTM_20250307_162710,BiLSTM,0.46325151241897594,0.3499341309070587,0.21460196375846863,0.9916306734085083,0.48308289372782404,0.36891546845436096,0.23336908221244812,0.9906489849090576,0.6265215234841991,0.4703284502029419,0.3925292193889618,0.8130786418914795,2135.114634037018,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_162710,BiLSTM,0.46325151241897594,0.3499341309070587,0.21460196375846863,0.9916306734085083,0.48308289372782404,0.36891546845436096,0.23336908221244812,0.9906489849090576,0.6265215234841991,0.4703284502029419,0.3925292193889618,0.8130786418914795,2135.114634037018,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_171729,BiLSTM,0.46335652400831095,0.34994956851005554,0.21469926834106445,0.9916269183158875,0.4762499049829904,0.3656492829322815,0.22681397199630737,0.9909116625785828,0.5230435269443057,0.40001416206359863,0.2735745310783386,0.8697245717048645,3015.502614736557,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_171730,BiLSTM,0.46335652400831095,0.34994956851005554,0.21469926834106445,0.9916269183158875,0.4762499049829904,0.3656492829322815,0.22681397199630737,0.9909116625785828,0.5230435269443057,0.40001416206359863,0.2735745310783386,0.8697245717048645,3015.502614736557,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_174027,BiLSTM,0.4640903779207165,0.3507518470287323,0.21537987887859344,0.9916003346443176,0.4857558441389725,0.36795130372047424,0.2359587401151657,0.9905452132225037,0.4902496639466484,0.37751516699790955,0.24034473299980164,0.88554847240448,1374.353117465973,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_174028,BiLSTM,0.4640903779207165,0.3507518470287323,0.21537987887859344,0.9916003346443176,0.4857558441389725,0.36795130372047424,0.2359587401151657,0.9905452132225037,0.4902496639466484,0.37751516699790955,0.24034473299980164,0.88554847240448,1374.353117465973,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_181059,BiLSTM,0.46244106110491745,0.3513266444206238,0.21385173499584198,0.991659939289093,0.48995475849694753,0.3732773959636688,0.24005566537380219,0.9903810620307922,0.5110359003814989,0.3947769105434418,0.26115769147872925,0.875637412071228,1827.8265743255615,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_181059,BiLSTM,0.46244106110491745,0.3513266444206238,0.21385173499584198,0.991659939289093,0.48995475849694753,0.3732773959636688,0.24005566537380219,0.9903810620307922,0.5110359003814989,0.3947769105434418,0.26115769147872925,0.875637412071228,1827.8265743255615,0.001,32,2,0.1,100,250,0
TCN_ekan_20250307_183637,TCN_ekan,74.55605260787853,57.473350524902344,5558.60498046875,0.6327264904975891,97.65079484763552,71.07611846923828,9535.677734375,0.23498612642288208,82.60281531313719,63.38946533203125,6823.22509765625,0.22983169555664062,78.97367405891418,0.001,32,2,0.1,100,250,0
TCN_ekan_20250307_184214,TCN_ekan,18.874088896936275,14.451055526733398,356.2312316894531,0.9507836103439331,18.32913650102063,14.387741088867188,335.9572448730469,0.9464426636695862,20.164697388058,15.88606071472168,406.6150207519531,0.8563704490661621,120.76517820358276,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_184604,ConvGRU,19.889628467033784,15.029784202575684,395.5973205566406,0.945344865322113,18.69212911676914,14.671460151672363,349.39569091796875,0.9443003535270691,18.27026746766023,13.871075630187988,333.80267333984375,0.8820900917053223,73.25683665275574,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_184605,ConvGRU,19.889628467033784,15.029784202575684,395.5973205566406,0.945344865322113,18.69212911676914,14.671460151672363,349.39569091796875,0.9443003535270691,18.27026746766023,13.871075630187988,333.80267333984375,0.8820900917053223,73.25683665275574,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_185357,ConvGRU,18.587317525741426,14.266214370727539,345.4883728027344,0.9522678256034851,17.974875824012578,14.002683639526367,323.0961608886719,0.9484929442405701,18.35181027663722,14.041199684143066,336.7889404296875,0.8810352683067322,467.1325190067291,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_185358,ConvGRU,18.587317525741426,14.266214370727539,345.4883728027344,0.9522678256034851,17.974875824012578,14.002683639526367,323.0961608886719,0.9484929442405701,18.35181027663722,14.041199684143066,336.7889404296875,0.8810352683067322,467.1325190067291,0.001,32,2,0.1,100,250,0
TCN_ekan_20250307_185419,TCN_ekan,78.11098624313355,60.228965759277344,6101.326171875,0.5977984666824341,114.1711169486946,86.74132537841797,13035.0439453125,0.08687692880630493,79.44235884530525,59.29982376098633,6311.08837890625,0.28069233894348145,134.51045942306519,0.001,32,2,0.1,20,250,0
ConvGRU_20250307_190240,ConvGRU,19.53607049887744,14.834616661071777,381.6580505371094,0.9472706913948059,18.380986283066566,14.354701042175293,337.86065673828125,0.9461392164230347,17.3648458764958,13.166061401367188,301.5378723144531,0.8934870958328247,516.6872043609619,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_190241,ConvGRU,19.53607049887744,14.834616661071777,381.6580505371094,0.9472706913948059,18.380986283066566,14.354701042175293,337.86065673828125,0.9461392164230347,17.3648458764958,13.166061401367188,301.5378723144531,0.8934870958328247,516.6872043609619,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_190629,ConvGRU,19.764040820902807,15.004026412963867,390.6173095703125,0.9460328817367554,18.837463646178424,14.597769737243652,354.85003662109375,0.9434308409690857,19.544881180787304,15.945737838745117,382.00238037109375,0.8650643825531006,222.38684511184692,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_190630,ConvGRU,19.764040820902807,15.004026412963867,390.6173095703125,0.9460328817367554,18.837463646178424,14.597769737243652,354.85003662109375,0.9434308409690857,19.544881180787304,15.945737838745117,382.00238037109375,0.8650643825531006,222.38684511184692,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_191043,ConvGRU,19.918686172483632,15.177165031433105,396.7540588378906,0.9451850652694702,18.761188881623497,14.59345817565918,351.9822082519531,0.9438880085945129,19.109819757957965,15.341338157653809,365.1852111816406,0.8710047602653503,246.2206792831421,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_191043,ConvGRU,19.918686172483632,15.177165031433105,396.7540588378906,0.9451850652694702,18.761188881623497,14.59345817565918,351.9822082519531,0.9438880085945129,19.109819757957965,15.341338157653809,365.1852111816406,0.8710047602653503,246.2206792831421,0.001,32,2,0.1,100,250,0
TCN_ekan_20250307_191846,TCN_ekan,64.43235839695572,50.208011627197266,4151.52880859375,0.6937686204910278,99.21264252856085,74.61480712890625,9843.1484375,0.1717330813407898,78.37010613209765,59.14873123168945,6141.87353515625,0.2702924609184265,1444.4155905246735,0.001,32,2,0.1,500,250,0
ConvGRU_20250307_192012,ConvGRU,19.394526922834363,14.705954551696777,376.1476745605469,0.948032021522522,18.55841409945146,14.302513122558594,344.41473388671875,0.9450944066047668,17.005698651366657,12.82554817199707,289.19378662109375,0.8978474140167236,563.3469779491425,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_192013,ConvGRU,19.394526922834363,14.705954551696777,376.1476745605469,0.948032021522522,18.55841409945146,14.302513122558594,344.41473388671875,0.9450944066047668,17.005698651366657,12.82554817199707,289.19378662109375,0.8978474140167236,563.3469779491425,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_192141,ConvGRU,19.810580669059462,15.072616577148438,392.4591064453125,0.9457784295082092,18.49554307192386,14.439624786376953,342.0851135253906,0.9454658031463623,17.45692242707746,13.204148292541504,304.744140625,0.8923544883728027,84.36164379119873,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_192142,ConvGRU,19.810580669059462,15.072616577148438,392.4591064453125,0.9457784295082092,18.49554307192386,14.439624786376953,342.0851135253906,0.9454658031463623,17.45692242707746,13.204148292541504,304.744140625,0.8923544883728027,84.36164379119873,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_192554,ConvGRU,19.15892858898259,14.409854888916016,367.0645446777344,0.949286937713623,18.42905328232605,14.122383117675781,339.6300048828125,0.9458571672439575,17.19927952166756,13.026010513305664,295.8152160644531,0.8955085277557373,248.20959210395813,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_192555,ConvGRU,19.15892858898259,14.409854888916016,367.0645446777344,0.949286937713623,18.42905328232605,14.122383117675781,339.6300048828125,0.9458571672439575,17.19927952166756,13.026010513305664,295.8152160644531,0.8955085277557373,248.20959210395813,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_192731,ConvGRU,20.067990511360684,15.30734634399414,402.7242431640625,0.9443602561950684,19.06736138062976,15.012944221496582,363.56427001953125,0.9420416355133057,17.763897680154983,13.325953483581543,315.5560607910156,0.8885353803634644,92.2282178401947,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_192732,ConvGRU,20.067990511360684,15.30734634399414,402.7242431640625,0.9443602561950684,19.06736138062976,15.012944221496582,363.56427001953125,0.9420416355133057,17.763897680154983,13.325953483581543,315.5560607910156,0.8885353803634644,92.2282178401947,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_192846,ConvGRU,19.845793755482703,15.112322807312012,393.85552978515625,0.9455855488777161,18.50207590364229,14.450366973876953,342.3268127441406,0.9454272389411926,18.67032305919653,14.434205055236816,348.5809631347656,0.8768699169158936,69.87043380737305,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_192847,ConvGRU,19.845793755482703,15.112322807312012,393.85552978515625,0.9455855488777161,18.50207590364229,14.450366973876953,342.3268127441406,0.9454272389411926,18.67032305919653,14.434205055236816,348.5809631347656,0.8768699169158936,69.87043380737305,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_193004,ConvGRU,20.00485399470862,15.268767356872559,400.1941833496094,0.9447097778320312,18.72929765304006,14.62158489227295,350.7865905761719,0.9440786242485046,18.86276151502362,14.952945709228516,355.80377197265625,0.8743185997009277,73.2359311580658,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_193005,ConvGRU,20.00485399470862,15.268767356872559,400.1941833496094,0.9447097778320312,18.72929765304006,14.62158489227295,350.7865905761719,0.9440786242485046,18.86276151502362,14.952945709228516,355.80377197265625,0.8743185997009277,73.2359311580658,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_193123,ConvGRU,19.85209977504938,15.069708824157715,394.1058654785156,0.9455509185791016,18.82042033100076,14.633979797363281,354.2082214355469,0.943533182144165,19.04621727099595,15.189794540405273,362.7583923339844,0.87186199426651,73.58847951889038,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_193123,ConvGRU,19.85209977504938,15.069708824157715,394.1058654785156,0.9455509185791016,18.82042033100076,14.633979797363281,354.2082214355469,0.943533182144165,19.04621727099595,15.189794540405273,362.7583923339844,0.87186199426651,73.58847951889038,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_193736,ConvGRU,18.997572091225976,14.490994453430176,360.9077453613281,0.9501375555992126,18.09732784547167,14.25902271270752,327.5132751464844,0.9477887749671936,17.42973915136901,13.265332221984863,303.7958068847656,0.8926895260810852,368.31205701828003,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_193736,ConvGRU,18.997572091225976,14.490994453430176,360.9077453613281,0.9501375555992126,18.09732784547167,14.25902271270752,327.5132751464844,0.9477887749671936,17.42973915136901,13.265332221984863,303.7958068847656,0.8926895260810852,368.31205701828003,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_193912,ConvGRU,20.121941185925472,15.366260528564453,404.89251708984375,0.9440606832504272,18.93493675283824,14.86058235168457,358.5318298339844,0.9428439140319824,18.15924499286624,14.400428771972656,329.7581787109375,0.8835187554359436,91.47737741470337,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_193912,ConvGRU,20.121941185925472,15.366260528564453,404.89251708984375,0.9440606832504272,18.93493675283824,14.86058235168457,358.5318298339844,0.9428439140319824,18.15924499286624,14.400428771972656,329.7581787109375,0.8835187554359436,91.47737741470337,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_194143,ConvGRU,19.69280062572043,15.02982234954834,387.806396484375,0.9464212656021118,18.381374784407278,14.19023609161377,337.87493896484375,0.9461369514465332,16.741933218145967,12.637351036071777,280.2923278808594,0.900991678237915,146.5185797214508,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_194144,ConvGRU,19.69280062572043,15.02982234954834,387.806396484375,0.9464212656021118,18.381374784407278,14.19023609161377,337.87493896484375,0.9461369514465332,16.741933218145967,12.637351036071777,280.2923278808594,0.900991678237915,146.5185797214508,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_194425,ConvGRU,19.587865599900507,14.894989967346191,383.6844787597656,0.9469907283782959,18.539225465465783,14.348998069763184,343.702880859375,0.9452078938484192,16.479503501153523,12.325530052185059,271.57403564453125,0.9040712714195251,157.0309283733368,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_194426,ConvGRU,19.587865599900507,14.894989967346191,383.6844787597656,0.9469907283782959,18.539225465465783,14.348998069763184,343.702880859375,0.9452078938484192,16.479503501153523,12.325530052185059,271.57403564453125,0.9040712714195251,157.0309283733368,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_194547,ConvGRU,20.204044896400852,15.427740097045898,408.20343017578125,0.9436032176017761,19.141532185134274,15.041141510009766,366.39825439453125,0.9415898323059082,18.199597297656755,14.166234016418457,331.225341796875,0.8830004930496216,76.58181023597717,0.001,32,2,0.1,100,250,0
ConvGRU_20250307_194547,ConvGRU,20.204044896400852,15.427740097045898,408.20343017578125,0.9436032176017761,19.141532185134274,15.041141510009766,366.39825439453125,0.9415898323059082,18.199597297656755,14.166234016418457,331.225341796875,0.8830004930496216,76.58181023597717,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_194652,BiLSTM,0.46247876028314594,0.3495135009288788,0.21388660371303558,0.9916585683822632,0.4818395737416866,0.36629608273506165,0.23216937482357025,0.9906970858573914,0.4892016167261509,0.37587329745292664,0.23931822180747986,0.8860373497009277,5749.706476211548,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_194653,BiLSTM,0.46247876028314594,0.3495135009288788,0.21388660371303558,0.9916585683822632,0.4818395737416866,0.36629608273506165,0.23216937482357025,0.9906970858573914,0.4892016167261509,0.37587329745292664,0.23931822180747986,0.8860373497009277,5749.706476211548,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_201626,BiLSTM,0.46300125409650583,0.3501063883304596,0.21437016129493713,0.9916397333145142,0.4816573103762682,0.3662201166152954,0.23199376463890076,0.9907041192054749,0.4898016338099563,0.375927209854126,0.23990564048290253,0.885757565498352,1769.826617717743,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_201627,BiLSTM,0.46300125409650583,0.3501063883304596,0.21437016129493713,0.9916397333145142,0.4816573103762682,0.3662201166152954,0.23199376463890076,0.9907041192054749,0.4898016338099563,0.375927209854126,0.23990564048290253,0.885757565498352,1769.826617717743,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_204314,BiLSTM,0.4638784146205066,0.3507527709007263,0.21518318355083466,0.9916080236434937,0.4842026619271176,0.36714425683021545,0.23445221781730652,0.9906055927276611,0.4939900195130947,0.37886708974838257,0.24402613937854767,0.883795440196991,1604.1336195468903,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_204315,BiLSTM,0.4638784146205066,0.3507527709007263,0.21518318355083466,0.9916080236434937,0.4842026619271176,0.36714425683021545,0.23445221781730652,0.9906055927276611,0.4939900195130947,0.37886708974838257,0.24402613937854767,0.883795440196991,1604.1336195468903,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_210904,BiLSTM,0.4637246485101769,0.3503800630569458,0.21504054963588715,0.9916135668754578,0.4835905983965452,0.3678217828273773,0.2338598668575287,0.9906293153762817,0.5442829556613367,0.4145067036151886,0.29624393582344055,0.858929455280304,1546.3270580768585,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_210905,BiLSTM,0.4637246485101769,0.3503800630569458,0.21504054963588715,0.9916135668754578,0.4835905983965452,0.3678217828273773,0.2338598668575287,0.9906293153762817,0.5442829556613367,0.4145067036151886,0.29624393582344055,0.858929455280304,1546.3270580768585,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_215507,BiLSTM,0.4626602694186405,0.3499778211116791,0.21405452489852905,0.9916520714759827,0.4833120095410702,0.366597056388855,0.2335904985666275,0.9906401038169861,0.4993774442410002,0.3840227723121643,0.24937783181667328,0.8812469840049744,2758.5173122882843,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_215507,BiLSTM,0.4626602694186405,0.3499778211116791,0.21405452489852905,0.9916520714759827,0.4833120095410702,0.366597056388855,0.2335904985666275,0.9906401038169861,0.4993774442410002,0.3840227723121643,0.24937783181667328,0.8812469840049744,2758.5173122882843,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_224509,BiLSTM,0.47126984412811224,0.35564103722572327,0.22209526598453522,0.9913384914398193,0.4931428659246212,0.3762296736240387,0.24318988621234894,0.9902554750442505,0.5156488124088404,0.39679986238479614,0.26589369773864746,0.8733821511268616,2998.5197048187256,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_224510,BiLSTM,0.47126984412811224,0.35564103722572327,0.22209526598453522,0.9913384914398193,0.4931428659246212,0.3762296736240387,0.24318988621234894,0.9902554750442505,0.5156488124088404,0.39679986238479614,0.26589369773864746,0.8733821511268616,2998.5197048187256,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_232421,BiLSTM,0.4638347092351177,0.35068604350090027,0.2151426374912262,0.9916096329689026,0.483258868789795,0.36655232310295105,0.2335391342639923,0.9906421899795532,0.4998546180366387,0.3845168352127075,0.24985463917255402,0.8810198903083801,2347.95246386528,0.001,32,2,0.1,100,250,0
BiLSTM_20250307_232422,BiLSTM,0.4638347092351177,0.35068604350090027,0.2151426374912262,0.9916096329689026,0.483258868789795,0.36655232310295105,0.2335391342639923,0.9906421899795532,0.4998546180366387,0.3845168352127075,0.24985463917255402,0.8810198903083801,2347.95246386528,0.001,32,2,0.1,100,250,0
TCN_ekan_20250322_201854,TCN_ekan,63.68825709498475,49.338287,4056.194,0.700800895690918,101.18648663791524,74.27546,10238.705,0.13844835758209229,76.51388124672215,57.33516,5854.374,0.3044498562812805,533.1887760162354,0.001,32,2,0.1,500,250,0
